state,county,state_fips,zip_code
AK,Aleutians East,02,99553
AK,Aleutians West,02,99546
AK,Anchorage,02,99501
AK,Bethel,02,99551
AK,Bristol Bay,02,99633
AK,Denali,02,99743
AK,Dillingham,02,99555
AK,Fairbanks North Star,02,99702
AK,Hoonah-Angoon,02,99820
AK,Juneau,02,99801
AK,Kenai Peninsula,02,99556
AK,Kodiak Island,02,99550
AK,Lake and Peninsula,02,99548
AK,Matanuska-Susitna,02,99645
AK,Nome,02,99659
AK,North Slope,02,99510
AK,Northwest Arctic,02,99751
AK,Petersburg,02,99830
AK,Prince of Wales-Hyder,02,99918
AK,Sitka,02,99835
AK,Skagway,02,99840
AK,Southeast Fairbanks,02,99706
AK,Valdez-Cordova,02,99566
AK,Wade Hampton,02,99554
AK,Yakutat,02,99689
AK,Yukon-Koyukuk,02,99558
AL,Baldwin,01,36507
AL,Barbour,01,36016
AL,Bibb,01,35042
AL,Blount,01,35049
AL,Butler,01,36030
AL,Calhoun,01,36201
AL,Chambers,01,36855
AL,Cherokee,01,30165
AL,Chilton,01,35045
AL,Choctaw,01,36908
AL,Clarke,01,36436
AL,Clay,01,35082
AL,Cleburne,01,36262
AL,Coffee,01,36351
AL,Colbert,01,38852
AL,Conecuh,01,36473
AL,Coosa,01,35183
AL,Covington,01,36038
AL,Crenshaw,01,36041
AL,Cullman,01,35057
AL,Dale,01,36362
AL,Dallas,01,36767
AL,DeKalb,01,35963
AL,Elmore,01,36024
AL,Escambia,01,36441
AL,Etowah,01,35904
AL,Fayette,01,35542
AL,Franklin,01,35582
AL,Geneva,01,36314
AL,Henry,01,36310
AL,Houston,01,36312
AL,Jackson,01,35740
AL,Jefferson,01,35005
AL,Lamar,01,35544
AL,Lauderdale,01,35630
AL,Lawrence,01,35618
AL,Lee,01,36877
AL,Limestone,01,35613
AL,Lowndes,01,36040
AL,Macon,01,36031
AL,Madison,01,35741
AL,Marengo,01,36748
AL,Marion,01,35543
AL,Marshall,01,35950
AL,Mobile,01,36505
AL,Monroe,01,36444
AL,Montgomery,01,36105
AL,Morgan,01,35640
AL,Pickens,01,35447
AL,Randolph,01,36263
AL,Russell,01,36856
AL,Shelby,01,35007
AL,St. Clair,01,35004
AL,Sumter,01,35459
AL,Talladega,01,35149
AL,Tallapoosa,01,36861
AL,Tuscaloosa,01,35401
AL,Walker,01,35501
AL,Washington,01,36518
AL,Wilcox,01,36435
AL,Winston,01,35553
AR,Arkansas,05,72003
AR,Ashley,05,71658
AR,Baxter,05,72537
AR,Benton,05,72712
AR,Boone,05,72630
AR,Calhoun,05,71711
AR,Carroll,05,72616
AR,Chicot,05,71640
AR,Clay,05,72422
AR,Cleburne,05,72130
AR,Cleveland,05,71665
AR,Columbia,05,71740
AR,Conway,05,72027
AR,Craighead,05,72414
AR,Crawford,05,72932
AR,Crittenden,05,72301
AR,Cross,05,72373
AR,Desha,05,38769
AR,Drew,05,71677
AR,Faulkner,05,72032
AR,Franklin,05,72930
AR,Fulton,05,72520
AR,Garland,05,71949
AR,Grant,05,72128
AR,Greene,05,72443
AR,Hempstead,05,71801
AR,Hot Spring,05,71929
AR,Independence,05,72165
AR,Izard,05,72512
AR,Jackson,05,72005
AR,Jefferson,05,71601
AR,Johnson,05,72832
AR,Lawrence,05,72410
AR,Lee,05,72320
AR,Little River,05,71836
AR,Logan,05,72851
AR,Lonoke,05,72083
AR,Madison,05,72721
AR,Marion,05,65729
AR,Miller,05,71834
AR,Mississippi,05,72315
AR,Monroe,05,72029
AR,Montgomery,05,71935
AR,Nevada,05,71722
AR,Newton,05,72640
AR,Phillips,05,72333
AR,Pike,05,71950
AR,Poinsett,05,72365
AR,Polk,05,71937
AR,Pope,05,72801
AR,Prairie,05,72041
AR,Pulaski,05,72114
AR,Randolph,05,72449
AR,Saline,05,72019
AR,Scott,05,72841
AR,Searcy,05,72639
AR,Sebastian,05,72901
AR,Sharp,05,72482
AR,St. Francis,05,72340
AR,Stone,05,72051
AR,Union,05,71724
AR,Van Buren,05,72141
AR,Washington,05,72717
AR,White,05,72010
AR,Woodruff,05,72059
AR,Yell,05,72824
AZ,Apache,04,84531
AZ,Cochise,04,85603
AZ,Coconino,04,86001
AZ,Gila,04,85501
AZ,Graham,04,85531
AZ,Greenlee,04,85540
AZ,La Paz,04,85325
AZ,Maricopa,04,85003
AZ,Mohave,04,85360
AZ,Navajo,04,84536
AZ,Pima,04,85341
AZ,Pinal,04,85118
AZ,Santa Cruz,04,85621
AZ,Yavapai,04,85332
AZ,Yuma,04,85336
CA,Alameda,06,94501
CA,Amador,06,95601
CA,Butte,06,95926
CA,Calaveras,06,95225
CA,Colusa,06,95912
CA,Contra Costa,06,94506
CA,Del Norte,06,95531
CA,El Dorado,06,95614
CA,Fresno,06,93234
CA,Glenn,06,95939
CA,Humboldt,06,95501
CA,Imperial,06,92222
CA,Inyo,06,89060
CA,Kern,06,93203
CA,Kings,06,93230
CA,Lake,06,95422
CA,Lassen,06,96009
CA,Los Angeles,06,90001
CA,Madera,06,93604
CA,Marin,06,94901
CA,Mariposa,06,95318
CA,Mendocino,06,95410
CA,Merced,06,93635
CA,Modoc,06,96015
CA,Mono,06,93512
CA,Monterey,06,93901
CA,Napa,06,94508
CA,Nevada,06,95975
CA,Orange,06,90620
CA,Placer,06,95604
CA,Plumas,06,95915
CA,Riverside,06,91752
CA,Sacramento,06,95608
CA,San Benito,06,95075
CA,San Bernardino,06,91701
CA,San Diego,06,91901
CA,San Francisco,06,94102
CA,San Joaquin,06,95202
CA,San Luis Obispo,06,93401
CA,San Mateo,06,94002
CA,Santa Barbara,06,93067
CA,Santa Clara,06,94024
CA,Santa Cruz,06,95003
CA,Shasta,06,96001
CA,Sierra,06,89439
CA,Siskiyou,06,95568
CA,Solano,06,94512
CA,Sonoma,06,94928
CA,Stanislaus,06,95307
CA,Sutter,06,95659
CA,Tehama,06,96021
CA,Trinity,06,95595
CA,Tulare,06,93207
CA,Tuolumne,06,95314
CA,Ventura,06,91320
CA,Yolo,06,95627
CA,Yuba,06,95903
CO,Adams,08,80030
CO,Arapahoe,08,80012
CO,Archuleta,08,81121
CO,Baca,08,81029
CO,Bent,08,81044
CO,Boulder,08,80025
CO,Clear Creek,08,80436
CO,Conejos,08,81120
CO,Costilla,08,81126
CO,Delta,08,81410
CO,Denver,08,80202
CO,Dolores,08,81320
CO,Douglas,08,80104
CO,Eagle,08,81620
CO,El Paso,08,80840
CO,Elbert,08,80101
CO,Fremont,08,81221
CO,Garfield,08,81601
CO,Grand,08,80442
CO,Gunnison,08,81224
CO,Hinsdale,08,81235
CO,Jackson,08,80434
CO,Jefferson,08,80004
CO,Kiowa,08,81021
CO,Kit Carson,08,80805
CO,La Plata,08,81303
CO,Larimer,08,80512
CO,Las Animas,08,81020
CO,Lincoln,08,80804
CO,Logan,08,80726
CO,Mesa,08,81501
CO,Moffat,08,81610
CO,Montezuma,08,81321
CO,Montrose,08,81401
CO,Morgan,08,80653
CO,Park,08,80432
CO,Phillips,08,80721
CO,Pitkin,08,81612
CO,Prowers,08,81041
CO,Pueblo,08,81001
CO,Rio Blanco,08,81648
CO,Routt,08,80469
CO,Saguache,08,81143
CO,San Juan,08,81433
CO,San Miguel,08,81426
CO,Sedgwick,08,80749
CO,Teller,08,80814
CO,Washington,08,80720
CO,Weld,08,80514
CO,Yuma,08,80727
CT,Fairfield,09,06604
CT,Hartford,09,06001
CT,Litchfield,09,06018
CT,Middlesex,09,06409
CT,New Haven,09,06401
CT,New London,09,06254
CT,Tolland,09,06029
CT,Windham,09,06234
DE,Kent,10,19901
DE,New Castle,10,19701
DE,Sussex,10,19930
FL,Alachua,12,32601
FL,Baker,12,32063
FL,Bay,12,32401
FL,Bradford,12,32026
FL,Brevard,12,32796
FL,Broward,12,33004
FL,Calhoun,12,32430
FL,Charlotte,12,33946
FL,Citrus,12,34429
FL,Clay,12,32068
FL,Collier,12,34101
FL,Dixie,12,32628
FL,Duval,12,32202
FL,Escambia,12,32501
FL,Flagler,12,32164
FL,Franklin,12,32323
FL,Gadsden,12,32330
FL,Glades,12,33944
FL,Hardee,12,33873
FL,Hendry,12,33930
FL,Hernando,12,34606
FL,Highlands,12,33852
FL,Hillsborough,12,33503
FL,Indian River,12,32960
FL,Jackson,12,32423
FL,Lake,12,32726
FL,Lee,12,33901
FL,Leon,12,32301
FL,Levy,12,32621
FL,Madison,12,32340
FL,Manatee,12,34201
FL,Marion,12,32179
FL,Martin,12,33455
FL,Miami-Dade,12,33010
FL,Monroe,12,33001
FL,Nassau,12,32046
FL,Okaloosa,12,32536
FL,Orange,12,32798
FL,Osceola,12,33848
FL,Palm Beach,12,33401
FL,Pasco,12,33525
FL,Pinellas,12,33701
FL,Polk,12,33801
FL,Putnam,12,32131
FL,Santa Rosa,12,32563
FL,Sarasota,12,34229
FL,Seminole,12,32701
FL,St. Johns,12,32033
FL,St. Lucie,12,34946
FL,Sumter,12,33521
FL,Suwannee,12,32062
FL,Taylor,12,32347
FL,Volusia,12,32114
FL,Wakulla,12,32355
FL,Walton,12,32433
FL,Washington,12,32428
GA,Banks,13,30547
GA,Bartow,13,30120
GA,Bibb,13,31201
GA,Brooks,13,31629
GA,Bulloch,13,30450
GA,Burke,13,30830
GA,Butts,13,30216
GA,Calhoun,13,39866
GA,Camden,13,31547
GA,Carroll,13,30117
GA,Catoosa,13,30742
GA,Charlton,13,31562
GA,Chatham,13,31322
GA,Chattooga,13,30730
GA,Cherokee,13,30114
GA,Clayton,13,30260
GA,Clinch,13,31634
GA,Cobb,13,30008
GA,Coffee,13,31533
GA,Colquitt,13,31768
GA,Columbia,13,30809
GA,Coweta,13,30265
GA,Crawford,13,31050
GA,Crisp,13,31712
GA,Dade,13,30752
GA,DeKalb,13,30002
GA,Decatur,13,39815
GA,Dooly,13,31051
GA,Douglas,13,30122
GA,Echols,13,31648
GA,Effingham,13,31303
GA,Emanuel,13,30401
GA,Fannin,13,30541
GA,Floyd,13,30124
GA,Fulton,13,30009
GA,Gilmer,13,30540
GA,Glynn,13,31520
GA,Grady,13,39827
GA,Greene,13,30665
GA,Gwinnett,13,30017
GA,Habersham,13,30563
GA,Hall,13,30501
GA,Haralson,13,30176
GA,Harris,13,31807
GA,Hart,13,30516
GA,Henry,13,30253
GA,Houston,13,31025
GA,Irwin,13,31774
GA,Jasper,13,31085
GA,Jefferson,13,30833
GA,Laurens,13,31009
GA,Liberty,13,31314
GA,Lowndes,13,31605
GA,Macon,13,31068
GA,McIntosh,13,31305
GA,Meriwether,13,30222
GA,Mitchell,13,31784
GA,Montgomery,13,30410
GA,Morgan,13,30623
GA,Murray,13,30708
GA,Muscogee,13,31901
GA,Oglethorpe,13,30630
GA,Paulding,13,30132
GA,Pickens,13,30177
GA,Rabun,13,30525
GA,Richmond,13,30901
GA,Screven,13,30449
GA,Stewart,13,31814
GA,Taylor,13,31039
GA,Terrell,13,39826
GA,Thomas,13,31757
GA,Tift,13,31793
GA,Troup,13,30240
GA,Walker,13,30725
GA,Ware,13,31501
GA,Warren,13,30807
GA,Washington,13,31035
GA,Wayne,13,31560
GA,Webster,13,31824
GA,Whitfield,13,30720
GA,Wilkinson,13,31003
GA,Worth,13,31781
HI,Hawaii,15,96704
HI,Honolulu,15,96701
HI,Kauai,15,96703
HI,Maui,15,96708
IA,Adair,19,50846
IA,Allamakee,19,52146
IA,Appanoose,19,52544
IA,Audubon,19,50025
IA,Benton,19,52206
IA,Black Hawk,19,50626
IA,Boone,19,50036
IA,Bremer,19,50622
IA,Buchanan,19,50644
IA,Buena Vista,19,50565
IA,Butler,19,50602
IA,Calhoun,19,50551
IA,Carroll,19,51401
IA,Cass,19,50274
IA,Cedar,19,52255
IA,Cerro Gordo,19,50401
IA,Cherokee,19,51012
IA,Chickasaw,19,50659
IA,Clarke,19,50213
IA,Clay,19,51333
IA,Clayton,19,52043
IA,Clinton,19,52254
IA,Crawford,19,51439
IA,Dallas,19,50003
IA,Davis,19,52584
IA,Decatur,19,50065
IA,Delaware,19,52041
IA,Des Moines,19,52637
IA,Dickinson,19,51331
IA,Dubuque,19,52001
IA,Emmet,19,50531
IA,Fayette,19,50655
IA,Floyd,19,50435
IA,Franklin,19,50441
IA,Fremont,19,51639
IA,Greene,19,50064
IA,Grundy,19,50624
IA,Guthrie,19,50115
IA,Hamilton,19,50075
IA,Hancock,19,50423
IA,Hardin,19,50122
IA,Harrison,19,51546
IA,Howard,19,52134
IA,Humboldt,19,50545
IA,Iowa,19,52236
IA,Jackson,19,52074
IA,Jasper,19,50028
IA,Jefferson,19,52556
IA,Johnson,19,52240
IA,Jones,19,52212
IA,Keokuk,19,52231
IA,Kossuth,19,50451
IA,Lee,19,52619
IA,Linn,19,52202
IA,Louisa,19,52653
IA,Lyon,19,51230
IA,Madison,19,50222
IA,Mahaska,19,50027
IA,Marion,19,50057
IA,Marshall,19,50005
IA,Mills,19,51534
IA,Mitchell,19,50454
IA,Monona,19,51010
IA,Monroe,19,50150
IA,Montgomery,19,51573
IA,Muscatine,19,52749
IA,O'Brien,19,51231
IA,Osceola,19,51249
IA,Page,19,51630
IA,Palo Alto,19,50527
IA,Plymouth,19,51024
IA,Pocahontas,19,50546
IA,Polk,19,50007
IA,Pottawattamie,19,51501
IA,Poweshiek,19,50157
IA,Ringgold,19,50835
IA,Sac,19,50535
IA,Scott,19,52722
IA,Shelby,19,51446
IA,Sioux,19,51003
IA,Story,19,50010
IA,Tama,19,50173
IA,Taylor,19,50833
IA,Union,19,50254
IA,Van Buren,19,52542
IA,Wapello,19,52501
IA,Warren,19,50001
IA,Washington,19,52201
IA,Wayne,19,50008
IA,Webster,19,50501
IA,Winnebago,19,50453
IA,Winneshiek,19,52165
IA,Woodbury,19,51004
IA,Worth,19,50448
IA,Wright,19,50101
ID,Ada,16,83642
ID,Adams,16,83612
ID,Bannock,16,83201
ID,Bear Lake,16,83220
ID,Benewah,16,83851
ID,Bingham,16,83203
ID,Blaine,16,83313
ID,Boise,16,83602
ID,Bonner,16,83804
ID,Bonneville,16,83401
ID,Boundary,16,83805
ID,Butte,16,83213
ID,Camas,16,83322
ID,Canyon,16,83605
ID,Caribou,16,83111
ID,Cassia,16,83311
ID,Clark,16,83423
ID,Clearwater,16,83520
ID,Custer,16,83227
ID,Elmore,16,83623
ID,Franklin,16,83232
ID,Fremont,16,83421
ID,Gem,16,83617
ID,Gooding,16,83330
ID,Idaho,16,59847
ID,Jefferson,16,83425
ID,Kootenai,16,83814
ID,Latah,16,83806
ID,Lemhi,16,83462
ID,Lincoln,16,83324
ID,Nez Perce,16,83501
ID,Oneida,16,83243
ID,Owyhee,16,83604
ID,Payette,16,83619
ID,Power,16,83271
ID,Shoshone,16,83808
ID,Teton,16,83422
ID,Twin Falls,16,83321
ID,Valley,16,83611
ID,Washington,16,83610
IL,Adams,17,62301
IL,Alexander,17,62962
IL,Bond,17,62246
IL,Boone,17,61008
IL,Bureau,17,61312
IL,Calhoun,17,62006
IL,Carroll,17,61046
IL,Cass,17,62622
IL,Champaign,17,61801
IL,Christian,17,62517
IL,Clark,17,62477
IL,Clay,17,62839
IL,Clinton,17,62215
IL,Coles,17,61931
IL,Cook,17,60004
IL,Crawford,17,62433
IL,Cumberland,17,62468
IL,De Witt,17,61727
IL,DeKalb,17,60111
IL,Douglas,17,61919
IL,DuPage,17,60101
IL,Edgar,17,61924
IL,Edwards,17,62806
IL,Effingham,17,62473
IL,Fayette,17,62418
IL,Ford,17,60933
IL,Franklin,17,62812
IL,Fulton,17,61427
IL,Gallatin,17,62871
IL,Greene,17,62016
IL,Grundy,17,60444
IL,Hamilton,17,62817
IL,Hancock,17,62313
IL,Hardin,17,62982
IL,Henderson,17,61418
IL,Henry,17,61234
IL,Iroquois,17,60911
IL,Jackson,17,62903
IL,Jasper,17,62432
IL,Jefferson,17,62816
IL,Jersey,17,62022
IL,Jo Daviess,17,61001
IL,Johnson,17,62967
IL,Kane,17,60110
IL,Kankakee,17,60901
IL,Kendall,17,60512
IL,Knox,17,61428
IL,LaSalle,17,60549
IL,Lake,17,60002
IL,Lawrence,17,62417
IL,Lee,17,60553
IL,Livingston,17,60460
IL,Logan,17,61751
IL,Macon,17,62521
IL,Macoupin,17,62009
IL,Madison,17,62001
IL,Marion,17,62807
IL,Marshall,17,61369
IL,Mason,17,61532
IL,Massac,17,62953
IL,McDonough,17,61422
IL,McHenry,17,60012
IL,McLean,17,61701
IL,Mercer,17,61231
IL,Monroe,17,62244
IL,Montgomery,17,62015
IL,Morgan,17,62631
IL,Ogle,17,61010
IL,Peoria,17,61517
IL,Perry,17,62238
IL,Piatt,17,61813
IL,Pike,17,62345
IL,Pope,17,62928
IL,Pulaski,17,62970
IL,Putnam,17,61327
IL,Randolph,17,62217
IL,Richland,17,62419
IL,Rock Island,17,61201
IL,Saline,17,62977
IL,Sangamon,17,62515
IL,Schuyler,17,61452
IL,Shelby,17,62438
IL,St. Clair,17,62203
IL,Stark,17,61426
IL,Stephenson,17,61018
IL,Tazewell,17,61534
IL,Union,17,62906
IL,Vermilion,17,60963
IL,Wabash,17,62410
IL,Warren,17,61417
IL,Washington,17,62848
IL,Wayne,17,62809
IL,White,17,62821
IL,Whiteside,17,61243
IL,Will,17,60403
IL,Williamson,17,62918
IL,Winnebago,17,61024
IL,Woodford,17,61516
IN,Adams,18,46711
IN,Allen,18,46741
IN,Bartholomew,18,47203
IN,Benton,18,47942
IN,Boone,18,46052
IN,Carroll,18,46913
IN,Cass,18,46950
IN,Clark,18,47111
IN,Clay,18,47846
IN,Clinton,18,46057
IN,Crawford,18,47123
IN,Daviess,18,47519
IN,DeKalb,18,46721
IN,Dearborn,18,47022
IN,Delaware,18,47303
IN,Dubois,18,47521
IN,Elkhart,18,46507
IN,Fountain,18,47949
IN,Franklin,18,47016
IN,Fulton,18,46975
IN,Gibson,18,47648
IN,Grant,18,46933
IN,Greene,18,47424
IN,Hamilton,18,46030
IN,Harrison,18,47110
IN,Hendricks,18,46122
IN,Henry,18,47362
IN,Howard,18,46902
IN,Jasper,18,46392
IN,Jay,18,47369
IN,Jefferson,18,47243
IN,Jennings,18,47223
IN,Johnson,18,46142
IN,Knox,18,47512
IN,Kosciusko,18,46510
IN,LaGrange,18,46565
IN,LaPorte,18,46346
IN,Lake,18,46303
IN,Lawrence,18,47421
IN,Madison,18,46013
IN,Marion,18,46107
IN,Martin,18,47522
IN,Monroe,18,47403
IN,Montgomery,18,47940
IN,Morgan,18,46157
IN,Newton,18,46349
IN,Noble,18,46701
IN,Orange,18,47454
IN,Owen,18,47431
IN,Parke,18,47832
IN,Perry,18,47514
IN,Pike,18,47598
IN,Porter,18,46301
IN,Posey,18,47620
IN,Putnam,18,46105
IN,Randolph,18,47340
IN,Ripley,18,47037
IN,Rush,18,46104
IN,Shelby,18,46110
IN,Spencer,18,47550
IN,St. Joseph,18,46544
IN,Starke,18,46534
IN,Steuben,18,46703
IN,Sullivan,18,47838
IN,Switzerland,18,47020
IN,Tippecanoe,18,47901
IN,Tipton,18,46072
IN,Union,18,47003
IN,Vanderburgh,18,47710
IN,Vermillion,18,47847
IN,Vigo,18,47803
IN,Wabash,18,46941
IN,Warren,18,47982
IN,Warrick,18,47610
IN,Washington,18,47120
IN,Wayne,18,47330
IN,Wells,18,46759
IN,White,18,47929
KS,Allen,20,66732
KS,Anderson,20,66032
KS,Atchison,20,66016
KS,Barber,20,67057
KS,Barton,20,67544
KS,Bourbon,20,66741
KS,Brown,20,66434
KS,Butler,20,67002
KS,Chase,20,66843
KS,Chautauqua,20,67355
KS,Cherokee,20,66713
KS,Cheyenne,20,67756
KS,Clark,20,67831
KS,Clay,20,67468
KS,Cloud,20,67417
KS,Coffey,20,66839
KS,Cowley,20,67005
KS,Crawford,20,66712
KS,Decatur,20,67643
KS,Dickinson,20,67431
KS,Doniphan,20,66008
KS,Douglas,20,66045
KS,Edwards,20,67552
KS,Elk,20,67345
KS,Ellis,20,67601
KS,Ellsworth,20,67454
KS,Finney,20,67851
KS,Ford,20,67801
KS,Franklin,20,66067
KS,Gove,20,67736
KS,Graham,20,67642
KS,Greeley,20,67879
KS,Greenwood,20,66863
KS,Hamilton,20,67836
KS,Harper,20,67003
KS,Harvey,20,67056
KS,Hodgeman,20,67849
KS,Jackson,20,66418
KS,Jefferson,20,66066
KS,Jewell,20,66936
KS,Johnson,20,66030
KS,Kearny,20,67860
KS,Kingman,20,67111
KS,Kiowa,20,67054
KS,Labette,20,67330
KS,Leavenworth,20,66020
KS,Lincoln,20,67423
KS,Linn,20,66056
KS,Logan,20,67747
KS,Lyon,20,66830
KS,Marion,20,66851
KS,Marshall,20,66406
KS,McPherson,20,67443
KS,Meade,20,67864
KS,Miami,20,66053
KS,Montgomery,20,67301
KS,Morris,20,66873
KS,Morton,20,67950
KS,Nemaha,20,66404
KS,Neosho,20,66733
KS,Ness,20,67515
KS,Norton,20,67622
KS,Osage,20,66414
KS,Osborne,20,67473
KS,Ottawa,20,67422
KS,Pawnee,20,67574
KS,Phillips,20,67621
KS,Pottawatomie,20,66535
KS,Pratt,20,67066
KS,Rawlins,20,67730
KS,Reno,20,67501
KS,Republic,20,66935
KS,Rice,20,67457
KS,Riley,20,66517
KS,Rooks,20,67669
KS,Rush,20,67520
KS,Russell,20,67626
KS,Sedgwick,20,67001
KS,Seward,20,67859
KS,Shawnee,20,66603
KS,Sheridan,20,67740
KS,Sherman,20,67733
KS,Smith,20,66932
KS,Stafford,20,67545
KS,Stevens,20,67951
KS,Sumner,20,67013
KS,Wabaunsee,20,66401
KS,Wallace,20,67762
KS,Washington,20,66943
KS,Wilson,20,66710
KS,Woodson,20,66761
KS,Wyandotte,20,66101
KY,Allen,21,42120
KY,Ballard,21,42024
KY,Barren,21,42130
KY,Bell,21,40813
KY,Boone,21,41005
KY,Boyle,21,40440
KY,Bracken,21,41002
KY,Breathitt,21,41390
KY,Breckinridge,21,40111
KY,Bullitt,21,40109
KY,Calloway,21,42020
KY,Campbell,21,41059
KY,Carroll,21,41008
KY,Carter,21,41146
KY,Casey,21,42516
KY,Christian,21,42223
KY,Clay,21,40941
KY,Clinton,21,42603
KY,Daviess,21,42303
KY,Edmonson,21,42163
KY,Fayette,21,40502
KY,Floyd,21,41601
KY,Fulton,21,38079
KY,Graves,21,42051
KY,Grayson,21,42762
KY,Greenup,21,41139
KY,Hardin,21,40160
KY,Harlan,21,40801
KY,Hart,21,42713
KY,Henderson,21,42451
KY,Henry,21,40007
KY,Hickman,21,42031
KY,Hopkins,21,42410
KY,Jackson,21,40481
KY,Jefferson,21,40202
KY,Johnson,21,41222
KY,Kenton,21,41011
KY,Knott,21,41740
KY,Knox,21,40903
KY,Laurel,21,40737
KY,Lawrence,21,41201
KY,Leslie,21,40816
KY,Letcher,21,40826
KY,Lewis,21,41135
KY,Livingston,21,42028
KY,Marion,21,40062
KY,Marshall,21,42044
KY,Martin,21,41203
KY,Mason,21,41056
KY,McCracken,21,42001
KY,McCreary,21,42635
KY,McLean,21,42350
KY,Meade,21,40104
KY,Menifee,21,40316
KY,Monroe,21,42140
KY,Montgomery,21,40334
KY,Morgan,21,41352
KY,Muhlenberg,21,42321
KY,Nelson,21,40020
KY,Ohio,21,42338
KY,Oldham,21,40010
